community	medium	receiver	donor	compound	scs	mus	mps	smetana	sample
all	minimal	Pseudomonas_fuscovaginae_LMG_2158_	Megasphaera_cerevisiae_DSM_20462_	M_acald_e	0.3333333333333333	0.06	1	0.0199999999999999	1721.BMC.7.1T.26.3
all	minimal	Pseudomonas_fuscovaginae_LMG_2158_	Megasphaera_cerevisiae_DSM_20462_	M_bz_e	0.3333333333333333	1.0	1	0.3333333333333333	1721.BMC.7.1T.26.3
all	minimal	Pseudomonas_fuscovaginae_LMG_2158_	Megasphaera_cerevisiae_DSM_20462_	M_fe2_e	0.3333333333333333	0.86	1	0.2866666666666666	1721.BMC.7.1T.26.3
all	minimal	Pseudomonas_fuscovaginae_LMG_2158_	Megasphaera_cerevisiae_DSM_20462_	M_fe3_e	0.3333333333333333	0.01	1	0.0033333333333333	1721.BMC.7.1T.26.3
all	minimal	Pseudomonas_fuscovaginae_LMG_2158_	Megasphaera_cerevisiae_DSM_20462_	M_fe3pyovd_kt_e	0.3333333333333333	0.12	1	0.0399999999999999	1721.BMC.7.1T.26.3
all	minimal	Pseudomonas_fuscovaginae_LMG_2158_	Megasphaera_cerevisiae_DSM_20462_	M_gua_e	0.3333333333333333	0.01	1	0.0033333333333333	1721.BMC.7.1T.26.3
all	minimal	Pseudomonas_fuscovaginae_LMG_2158_	Megasphaera_cerevisiae_DSM_20462_	M_h2s_e	0.3333333333333333	0.97	1	0.3233333333333333	1721.BMC.7.1T.26.3
all	minimal	Pseudomonas_fuscovaginae_LMG_2158_	Megasphaera_cerevisiae_DSM_20462_	M_indole_e	0.3333333333333333	0.01	1	0.0033333333333333	1721.BMC.7.1T.26.3
all	minimal	Pseudomonas_fuscovaginae_LMG_2158_	Megasphaera_cerevisiae_DSM_20462_	M_lys__L_e	0.3333333333333333	0.02	1	0.0066666666666666	1721.BMC.7.1T.26.3
all	minimal	Pseudomonas_fuscovaginae_LMG_2158_	Megasphaera_cerevisiae_DSM_20462_	M_mal__L_e	0.3333333333333333	0.01	1	0.0033333333333333	1721.BMC.7.1T.26.3
all	minimal	Pseudomonas_fuscovaginae_LMG_2158_	Megasphaera_cerevisiae_DSM_20462_	M_pi_e	0.3333333333333333	1.0	1	0.3333333333333333	1721.BMC.7.1T.26.3
all	minimal	Pseudomonas_fuscovaginae_LMG_2158_	Megasphaera_cerevisiae_DSM_20462_	M_pyovd_kt_e	0.3333333333333333	0.04	1	0.0133333333333333	1721.BMC.7.1T.26.3
all	minimal	Pseudomonas_fuscovaginae_LMG_2158_	Megasphaera_cerevisiae_DSM_20462_	M_stfrnA_e	0.3333333333333333	0.04	1	0.0133333333333333	1721.BMC.7.1T.26.3
all	minimal	Pseudomonas_fuscovaginae_LMG_2158_	Megasphaera_cerevisiae_DSM_20462_	M_ura_e	0.3333333333333333	0.86	1	0.2866666666666666	1721.BMC.7.1T.26.3
