community	medium	receiver	donor	compound	scs	mus	mps	smetana	sample
all	minimal	Mariniblastus_fucicola_FC18_	Vibrio_tritonius_JCM_16456_	M_glyc_e	0.6363636363636364	0.01	1	0.0063636363636363	1721.BMC.7.5T.21.1
all	minimal	Mariniblastus_fucicola_FC18_	Vibrio_tritonius_JCM_16456_	M_gthrd_e	0.6363636363636364	0.34	1	0.2163636363636363	1721.BMC.7.5T.21.1
all	minimal	Mariniblastus_fucicola_FC18_	Vibrio_tritonius_JCM_16456_	M_h_e	0.6363636363636364	0.01	1	0.0063636363636363	1721.BMC.7.5T.21.1
all	minimal	Mariniblastus_fucicola_FC18_	Vibrio_tritonius_JCM_16456_	M_met__L_e	0.6363636363636364	0.01	1	0.0063636363636363	1721.BMC.7.5T.21.1
all	minimal	Mariniblastus_fucicola_FC18_	Vibrio_tritonius_JCM_16456_	M_pi_e	0.6363636363636364	0.36	1	0.229090909090909	1721.BMC.7.5T.21.1
all	minimal	Mariniblastus_fucicola_FC18_	Vibrio_tritonius_JCM_16456_	M_tsul_e	0.6363636363636364	0.02	1	0.0127272727272727	1721.BMC.7.5T.21.1
all	minimal	Mariniblastus_fucicola_FC18_	Vibrio_tritonius_JCM_16456_	M_val__L_e	0.6363636363636364	1.0	1	0.6363636363636364	1721.BMC.7.5T.21.1
all	minimal	Roseovarius_nanhaiticus_DSM_29590_	Hellea_balneolensis_DSM_19091_	M_acald_e	1.0	0.02	1	0.02	1721.BMC.7.5T.21.1
all	minimal	Roseovarius_nanhaiticus_DSM_29590_	Hellea_balneolensis_DSM_19091_	M_bz_e	1.0	1.0	1	1.0	1721.BMC.7.5T.21.1
all	minimal	Roseovarius_nanhaiticus_DSM_29590_	Hellea_balneolensis_DSM_19091_	M_cys__L_e	1.0	0.01	1	0.01	1721.BMC.7.5T.21.1
all	minimal	Roseovarius_nanhaiticus_DSM_29590_	Hellea_balneolensis_DSM_19091_	M_fe2_e	1.0	0.45	1	0.45	1721.BMC.7.5T.21.1
all	minimal	Roseovarius_nanhaiticus_DSM_29590_	Hellea_balneolensis_DSM_19091_	M_fe3pyovd_kt_e	1.0	0.4	1	0.4	1721.BMC.7.5T.21.1
all	minimal	Roseovarius_nanhaiticus_DSM_29590_	Hellea_balneolensis_DSM_19091_	M_glyc3p_e	1.0	0.94	1	0.94	1721.BMC.7.5T.21.1
all	minimal	Roseovarius_nanhaiticus_DSM_29590_	Hellea_balneolensis_DSM_19091_	M_nh4_e	1.0	0.02	1	0.02	1721.BMC.7.5T.21.1
all	minimal	Roseovarius_nanhaiticus_DSM_29590_	Hellea_balneolensis_DSM_19091_	M_pi_e	1.0	0.06	1	0.06	1721.BMC.7.5T.21.1
all	minimal	Roseovarius_nanhaiticus_DSM_29590_	Hellea_balneolensis_DSM_19091_	M_urea_e	1.0	0.19	1	0.19	1721.BMC.7.5T.21.1
