community	medium	receiver	donor	compound	scs	mus	mps	smetana	sample
all	minimal	Dokdonia_pacifica_DSM_25597_	Oceanicoccus_sagamiensis_NBRC_107125_	M_h2o_e	0.0571428571428571	0.02	1	0.0011428571428571	1222.B5.5.7.06
all	minimal	Dokdonia_pacifica_DSM_25597_	Oceanicoccus_sagamiensis_NBRC_107125_	M_leu__L_e	0.0571428571428571	0.01	1	0.0005714285714285	1222.B5.5.7.06
all	minimal	Dokdonia_pacifica_DSM_25597_	Oceanicoccus_sagamiensis_NBRC_107125_	M_nh4_e	0.0571428571428571	0.03	1	0.0017142857142857	1222.B5.5.7.06
all	minimal	Dokdonia_pacifica_DSM_25597_	Oceanicoccus_sagamiensis_NBRC_107125_	M_orn_e	0.0571428571428571	0.01	1	0.0005714285714285	1222.B5.5.7.06
all	minimal	Dokdonia_pacifica_DSM_25597_	Octadecabacter_temperatus_SB1_	M_acald_e	0.0571428571428571	0.57	1	0.0325714285714285	1222.B5.5.7.06
all	minimal	Dokdonia_pacifica_DSM_25597_	Octadecabacter_temperatus_SB1_	M_arg__L_e	0.0571428571428571	0.06	1	0.0034285714285714	1222.B5.5.7.06
all	minimal	Dokdonia_pacifica_DSM_25597_	Octadecabacter_temperatus_SB1_	M_fe2_e	0.0571428571428571	0.99	1	0.0565714285714285	1222.B5.5.7.06
all	minimal	Dokdonia_pacifica_DSM_25597_	Octadecabacter_temperatus_SB1_	M_fe3pyovd_kt_e	0.0571428571428571	0.02	1	0.0011428571428571	1222.B5.5.7.06
all	minimal	Dokdonia_pacifica_DSM_25597_	Octadecabacter_temperatus_SB1_	M_glu__L_e	0.0571428571428571	0.01	1	0.0005714285714285	1222.B5.5.7.06
all	minimal	Dokdonia_pacifica_DSM_25597_	Octadecabacter_temperatus_SB1_	M_glyald_e	0.0571428571428571	0.02	1	0.0011428571428571	1222.B5.5.7.06
all	minimal	Dokdonia_pacifica_DSM_25597_	Octadecabacter_temperatus_SB1_	M_glyc_e	0.0571428571428571	0.01	1	0.0005714285714285	1222.B5.5.7.06
all	minimal	Dokdonia_pacifica_DSM_25597_	Octadecabacter_temperatus_SB1_	M_h2o_e	0.0571428571428571	0.02	1	0.0011428571428571	1222.B5.5.7.06
all	minimal	Dokdonia_pacifica_DSM_25597_	Octadecabacter_temperatus_SB1_	M_nh4_e	0.0571428571428571	0.03	1	0.0017142857142857	1222.B5.5.7.06
all	minimal	Dokdonia_pacifica_DSM_25597_	Octadecabacter_temperatus_SB1_	M_orn_e	0.0571428571428571	0.01	1	0.0005714285714285	1222.B5.5.7.06
all	minimal	Dokdonia_pacifica_DSM_25597_	Paraburkholderia_megapolitana_LMG_23650_	M_acald_e	0.0571428571428571	0.57	1	0.0325714285714285	1222.B5.5.7.06
all	minimal	Dokdonia_pacifica_DSM_25597_	Paraburkholderia_megapolitana_LMG_23650_	M_ala__D_e	0.0571428571428571	0.01	1	0.0005714285714285	1222.B5.5.7.06
all	minimal	Dokdonia_pacifica_DSM_25597_	Paraburkholderia_megapolitana_LMG_23650_	M_arg__L_e	0.0571428571428571	0.06	1	0.0034285714285714	1222.B5.5.7.06
all	minimal	Dokdonia_pacifica_DSM_25597_	Paraburkholderia_megapolitana_LMG_23650_	M_cys__L_e	0.0571428571428571	0.02	1	0.0011428571428571	1222.B5.5.7.06
all	minimal	Dokdonia_pacifica_DSM_25597_	Paraburkholderia_megapolitana_LMG_23650_	M_fe2_e	0.0571428571428571	0.99	1	0.0565714285714285	1222.B5.5.7.06
all	minimal	Dokdonia_pacifica_DSM_25597_	Paraburkholderia_megapolitana_LMG_23650_	M_fe3pyovd_kt_e	0.0571428571428571	0.02	1	0.0011428571428571	1222.B5.5.7.06
all	minimal	Dokdonia_pacifica_DSM_25597_	Paraburkholderia_megapolitana_LMG_23650_	M_g3pg_e	0.0571428571428571	1.0	1	0.0571428571428571	1222.B5.5.7.06
all	minimal	Dokdonia_pacifica_DSM_25597_	Paraburkholderia_megapolitana_LMG_23650_	M_glcn_e	0.0571428571428571	0.01	1	0.0005714285714285	1222.B5.5.7.06
all	minimal	Dokdonia_pacifica_DSM_25597_	Paraburkholderia_megapolitana_LMG_23650_	M_glu__L_e	0.0571428571428571	0.01	1	0.0005714285714285	1222.B5.5.7.06
all	minimal	Dokdonia_pacifica_DSM_25597_	Paraburkholderia_megapolitana_LMG_23650_	M_glyc_e	0.0571428571428571	0.01	1	0.0005714285714285	1222.B5.5.7.06
all	minimal	Dokdonia_pacifica_DSM_25597_	Paraburkholderia_megapolitana_LMG_23650_	M_gsn_e	0.0571428571428571	0.54	1	0.0308571428571428	1222.B5.5.7.06
all	minimal	Dokdonia_pacifica_DSM_25597_	Paraburkholderia_megapolitana_LMG_23650_	M_gua_e	0.0571428571428571	0.34	1	0.0194285714285714	1222.B5.5.7.06
all	minimal	Dokdonia_pacifica_DSM_25597_	Paraburkholderia_megapolitana_LMG_23650_	M_h2o_e	0.0571428571428571	0.02	1	0.0011428571428571	1222.B5.5.7.06
all	minimal	Dokdonia_pacifica_DSM_25597_	Paraburkholderia_megapolitana_LMG_23650_	M_istfrnA_e	0.0571428571428571	0.01	1	0.0005714285714285	1222.B5.5.7.06
all	minimal	Dokdonia_pacifica_DSM_25597_	Paraburkholderia_megapolitana_LMG_23650_	M_leu__L_e	0.0571428571428571	0.01	1	0.0005714285714285	1222.B5.5.7.06
all	minimal	Dokdonia_pacifica_DSM_25597_	Paraburkholderia_megapolitana_LMG_23650_	M_met__L_e	0.0571428571428571	0.03	1	0.0017142857142857	1222.B5.5.7.06
all	minimal	Dokdonia_pacifica_DSM_25597_	Paraburkholderia_megapolitana_LMG_23650_	M_nh4_e	0.0571428571428571	0.03	1	0.0017142857142857	1222.B5.5.7.06
all	minimal	Dokdonia_pacifica_DSM_25597_	Paraburkholderia_megapolitana_LMG_23650_	M_no2_e	0.0571428571428571	0.01	1	0.0005714285714285	1222.B5.5.7.06
all	minimal	Dokdonia_pacifica_DSM_25597_	Paraburkholderia_megapolitana_LMG_23650_	M_o2_e	0.0571428571428571	1.0	1	0.0571428571428571	1222.B5.5.7.06
all	minimal	Dokdonia_pacifica_DSM_25597_	Paraburkholderia_megapolitana_LMG_23650_	M_orn_e	0.0571428571428571	0.01	1	0.0005714285714285	1222.B5.5.7.06
all	minimal	Dokdonia_pacifica_DSM_25597_	Planktotalea_frisia_SH6_1_	M_acald_e	0.0571428571428571	0.57	1	0.0325714285714285	1222.B5.5.7.06
